MEMBER_RATING;OPTIN_TIME;OPTIN_IP;CONFIRM_TIME;CONFIRM_IP;LATITUDE;LONGITUDE;GMTOFF;DSTOFF;TIMEZONE;CC;REGION;LAST_CHANGED;LEID;EUID;NOTES;TAGS
5;2012-06-29 08:54:21;;2019-03-24 19:33:32;;48.8593000;2.3769500;;;;fr;idf;2019-03-24 19:33:32;75874747;9d282c9ccc;;
5;2012-06-29 08:54:08;;2019-03-24 19:33:23;;37.4056000;'-122.0780000;;;650;us;ca;2019-03-24 19:33:23;75861927;a3e7b81051;;
5;2012-10-15 09:07:16;;2019-03-24 19:33:32;;32.9128000;'-117.1480000;;;858;us;ca;2019-03-24 19:33:32;75874475;bf7207e0b1;;
4;2014-03-08 07:53:56;;2019-03-24 19:33:51;;22.2759000;114.1670000;;;;hk;no region;2019-03-24 19:33:51;75900431;af25076ee7;;
3;2015-03-20 14:49:31;;2019-03-24 19:33:32;;;;;;;;;2019-03-24 19:33:32;75874279;d6ee05a325;;
5;2017-09-26 15:33:42;;2019-03-24 19:33:38;;48.8593000;2.3769500;;;;fr;idf;2019-03-24 19:33:38;75882655;501b24335e;;
5;2016-04-09 19:29:04;;2019-03-24 19:33:24;;48.8923000;2.3443900;;;;fr;idf;2019-03-24 19:33:24;75863567;05af2738d0;;
2;2012-11-07 03:30:17;;2019-03-24 19:33:33;;40.7064000;'-74.0068000;;;212/332/646/917;us;ny;2019-03-24 19:33:33;75875983;e3ee3f20e8;;
4;2012-06-29 08:56:35;;2019-03-24 19:33:28;;40.2994000;'-74.6149000;;;609;us;nj;2019-03-24 19:33:28;75867747;b549a520d4;;
3;2013-01-11 20:24:25;;2019-03-24 19:33:36;;;;;;;;;2019-03-24 19:33:36;75880031;0cc344391c;;
2;2014-05-22 00:03:18;;2019-03-24 19:33:53;;;;;;;;;2019-03-24 19:33:53;75903551;846e5ffa96;;
5;2018-06-06 07:04:38;;2019-03-24 19:33:51;;;;;;;;;2019-03-24 19:33:51;75900599;1a20895d05;;
2;2012-10-17 15:00:49;;2019-03-24 19:33:32;;40.7262000;'-74.0487000;;;201/551;us;nj;2019-03-24 19:33:32;75874655;81e184d6f5;;
3;2015-06-01 09:32:20;;2019-03-24 19:33:37;;51.5579000;'-0.2835150;;;;uk;ben;2019-03-24 19:33:37;75880555;551315ccbf;;
2;2013-12-23 19:48:52;;2019-03-24 19:33:48;;;;;;;;;2019-03-24 19:33:48;75896539;90f5c089e9;;
4;2012-06-29 08:55:03;;2019-03-24 19:33:40;;;;;;;;;2019-03-24 19:33:40;75884631;5571d53caf;;
5;2017-07-25 14:16:59;;2019-03-24 19:33:36;;39.0287000;'-77.2409000;;;301/240;us;md;2019-03-24 19:33:36;75879427;54e2da8030;;
2;2012-11-19 08:16:43;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75876951;ef00e68ba2;;
2;2016-08-02 14:30:55;;2019-03-24 19:33:27;;'-34.5709000;'-58.5209000;;;;ar;b;2019-03-24 19:33:27;75867431;67cc7250c7;;
2;2015-05-11 16:18:32;;2019-03-24 19:33:36;;;;;;;;;2019-03-24 19:33:36;75879139;4d218e4934;;
2;2015-05-04 16:12:45;;2019-03-24 19:33:35;;;;;;;;;2019-03-24 19:33:35;75878355;164d8a6ebd;;
3;2015-07-12 20:30:46;;2019-03-24 19:33:39;;;;;;;;;2019-03-24 19:33:39;75884047;7a86bf786f;;
2;2018-03-30 09:31:16;;2019-03-24 19:33:49;;;;;;;;;2019-03-24 19:33:49;75897223;8bd2c8029b;;
5;2016-01-29 13:49:58;;2019-03-24 19:33:54;;46.8800000;7.0407400;;;;ch;vd;2019-03-24 19:33:54;75904807;49fb320970;;
5;2018-03-19 15:33:01;;2019-03-24 19:33:46;;41.1499000;'-8.6005100;;;;pt;13;2019-03-24 19:33:46;75893995;6c6cfa70ee;;
5;2014-06-19 20:52:04;;2019-03-24 19:33:54;;59.9115000;30.3121000;;;;ru;spe;2019-03-24 19:33:54;75904703;0b0901d067;;
3;2019-10-16 14:44:40;;2019-10-16 14:44:40;207.237.89.208;40.7642000;'-73.9874000;;;212/332/646/917;us;ny;2019-10-16 14:44:40;93965839;2085905217;;
2;2018-02-02 20:26:57;;2019-03-24 19:33:43;;;;;;;;;2019-03-24 19:33:43;75889451;2054498450;;
5;2014-07-01 10:02:10;;2019-03-24 19:33:55;;48.8758000;2.3598200;;;;fr;idf;2019-03-24 19:33:55;75905035;4d67b219f8;;
2;2012-06-29 08:54:47;;2019-03-24 19:33:38;;29.7502000;'-95.6111000;;;713/281/832;us;tx;2019-03-24 19:33:38;75883151;7097dee251;;
5;2018-05-01 09:04:23;;2019-03-24 19:33:50;;37.4369000;'-122.1940000;;;650;us;ca;2019-03-24 19:33:50;75898951;2912685266;;
2;2016-02-01 08:50:06;;2019-03-24 19:33:55;;;;;;;;;2019-03-24 19:33:55;75904999;97fa4fd75d;;
5;2018-03-29 16:05:56;;2019-03-24 19:33:49;;37.4056000;'-122.0780000;;;650;us;ca;2019-03-24 19:33:49;75897107;45343a43b2;;
2;2012-06-29 08:54:47;;2019-03-24 19:33:38;;22.2520000;114.1590000;;;;hk;no region;2019-03-24 19:33:38;75881911;1aa437a3f3;;
5;2015-02-15 21:34:25;;2019-03-24 19:33:30;;51.4214000;'-0.9724000;;;;uk;rdg;2019-03-24 19:33:30;75870575;7bacabf5c3;;
5;2012-06-29 08:56:35;;2019-03-24 19:33:26;;33.6483000;'-117.8220000;;;949;us;ca;2019-03-24 19:33:26;75865675;dfe536ee66;;
3;2012-06-29 08:54:09;;2019-03-24 19:33:26;;53.4880000;'-2.2441500;;;;uk;man;2019-03-24 19:33:26;75865667;fed5d39635;;
4;2014-10-21 22:19:30;;2019-03-24 19:33:23;;;;;;;;;2019-03-24 19:33:23;75862379;∞E+00;;
5;2018-05-02 16:04:09;;2019-03-24 19:33:50;;38.8751000;'-77.1196000;;;703/571;us;va;2019-03-24 19:33:50;75899103;8e920ad5cb;;
5;2014-06-04 07:36:11;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75904191;b77948007d;;
5;2015-12-28 15:34:23;;2019-03-24 19:33:52;;42.0285000;'-71.1009000;;;508/774;us;ma;2019-03-24 19:33:52;75901279;4be3736193;;
5;2015-07-21 09:17:16;;2019-03-24 19:33:40;;48.8553000;2.3146800;;;;fr;idf;2019-03-24 19:33:40;75885175;84a2c811ad;;
2;2014-12-08 19:32:25;;2019-03-24 19:33:26;;;;;;;;;2019-03-24 19:33:26;75866215;0dd55e2847;;
3;2017-04-18 16:51:39;;2019-03-24 19:33:32;;'-6.1330000;106.7500000;;;;id;jk;2019-03-24 19:33:32;75874331;d9db2e10ce;;
4;2018-07-12 12:57:05;;2019-03-24 19:33:52;;48.8722000;2.3128600;;;;fr;idf;2019-03-24 19:33:52;75902119;1a05e0daa7;;
5;2019-05-27 19:03:20;;2019-05-27 19:03:20;201.103.242.174;;;;;;;;2019-05-27 19:03:20;88423671;e127847c89;;
2;2015-08-18 19:17:50;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75887391;715828fd87;;
5;2015-01-05 16:19:50;;2019-03-24 19:33:28;;48.8923000;2.3443900;;;;fr;idf;2019-03-24 19:33:28;75868015;df8cd030fe;;
2;2019-10-02 00:43:03;;2019-10-02 00:43:03;203.2.218.131;;;;;;;;2019-10-02 00:43:03;93163171;5929c550e9;;
1;2012-11-12 02:43:54;;2019-03-24 19:33:34;;;;;;;;;2019-11-24 11:28:02;75876263;2ba658380d;;
4;2015-01-19 17:54:34;;2019-03-24 19:33:28;;37.3528000;'-121.8500000;;;408/669;us;ca;2019-03-24 19:33:28;75868687;81dfea0cfa;;
2;2012-06-29 08:54:08;;2019-03-24 19:33:24;;;;;;;;;2019-03-24 19:33:24;75863195;60040c1777;;
5;2018-11-19 06:35:21;;2019-03-24 19:33:56;;39.4167000;'-107.1900000;;;970;us;co;2019-03-24 19:33:56;75907479;69fe22e2aa;;
2;2012-09-24 17:37:42;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75873203;ca2ea6892d;;
2;2014-08-08 13:18:34;;2019-03-24 19:33:57;;51.8293000;4.6518200;;;;nl;zh;2019-03-24 19:33:57;75907847;3a3b4d6870;;
2;2012-06-29 08:54:41;;2019-03-24 19:33:36;;;;;;;;;2019-03-24 19:33:36;75879119;36d62ab0c5;;
2;2012-06-29 08:56:29;;2019-03-24 19:33:25;;;;;;;;;2019-03-24 19:33:25;75863699;4e4ac9065d;;
5;2012-07-10 13:10:15;;2019-03-24 19:33:29;;39.7260000;'-86.2547000;;;317/463;us;in;2019-03-24 19:33:29;75869739;554d839e32;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:30;;;;;;;;;2019-03-24 19:33:30;75870779;dcd1151d29;;
5;2012-06-29 08:54:09;;2019-03-24 19:33:28;;47.5859000;1.3301000;;;;fr;cvl;2019-03-24 19:33:28;75867935;4bf3ed5804;;
5;2016-02-01 15:30:27;;2019-03-24 19:33:57;;59.3348000;18.0712000;;;;se;ab;2019-03-24 19:33:57;75908691;919efebc0f;;
2;2014-09-08 08:41:18;;2019-03-24 19:33:59;;40.3531000;'-74.0746000;;;732/848;us;nj;2019-03-24 19:33:59;75910459;c6f76d917b;;
5;2016-09-03 09:38:43;;2019-03-24 19:33:29;;48.8029000;2.2870500;;;;fr;idf;2019-03-24 19:33:29;75869447;1944bd3985;;
2;2015-10-14 22:41:47;;2019-03-24 19:33:46;;;;;;;;;2019-03-24 19:33:46;75894119;7cef4f5bac;;
2;2015-12-15 01:38:15;;2019-03-24 19:33:51;;43.7062000;'-79.3709000;;;416;ca;on;2019-03-24 19:33:51;75900467;e4f433b0e3;;
2;2012-06-29 08:55:03;;2019-03-24 19:33:40;;;;;;;;;2019-03-24 19:33:40;75884795;ca2a9c3a39;;
2;2016-12-05 19:08:09;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75871867;fd838b928b;;
5;2013-03-10 11:28:00;;2019-03-24 19:33:38;;'-33.8594000;18.5411000;;;;za;wc;2019-03-24 19:33:38;75882723;0cc74a3e48;;
5;2015-11-08 19:54:28;;2019-03-24 19:33:49;;52.5620000;13.4212000;;;;de;be;2019-03-24 19:33:49;75897879;39f03ac7fb;;
2;2017-06-24 02:18:53;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75877351;5ec65f1faf;;
5;2014-08-28 16:44:45;;2019-03-24 19:33:58;;40.7796000;'-73.9496000;;;212/332/646/917;us;ny;2019-03-24 19:33:58;75909583;ed3c3c6c86;;
2;2012-06-29 08:54:47;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75881091;8fbb9b5a01;;
5;2018-10-22 16:18:04;;2019-03-24 19:33:56;;;;;;;;;2019-03-24 19:33:56;75906463;fb573e7e33;;
2;2014-12-08 22:37:56;;2019-03-24 19:33:27;;30.4095000;'-91.1391000;;;225;us;la;2019-03-24 19:33:27;75866259;aae0c993b6;;
4;2016-01-18 15:07:08;;2019-03-24 19:33:53;;48.8869000;2.2688800;;;;fr;idf;2019-03-24 19:33:53;75902835;0ef13cf24d;;
5;2012-08-14 15:38:28;;2019-03-24 19:33:30;;;;;;;;;2019-03-24 19:33:30;75870943;62912f49fb;;
5;2016-01-21 15:22:20;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75903707;a45b7957e9;;
5;2018-03-13 21:48:22;;2019-03-24 19:33:45;;19.7011000;'-155.0950000;;;808;us;hi;2019-03-24 19:33:45;75891811;cd22bc253a;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:30;;43.3001000;5.3828100;;;;fr;pac;2019-03-24 19:33:30;75870947;a5b6b88352;;
2;2014-08-09 14:27:29;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908023;f37abe1ed3;;
2;2017-10-28 14:44:54;;2019-03-24 19:33:40;;37.4494000;'-122.1250000;;;650;us;ca;2019-03-24 19:33:40;75884699;0f9955ccae;;
4;2018-06-19 20:21:42;;2019-03-24 19:33:52;;37.7261000;'-122.0800000;;;510;us;ca;2019-03-24 19:33:52;75901251;1171d469c2;;
2;2012-06-29 08:54:41;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75876927;15ed56c00e;;
3;2014-01-15 05:13:38;;2019-03-24 19:33:49;;;;;;;;;2019-03-24 19:33:49;75897875;a044e07713;;
5;2014-09-09 17:49:51;;2019-03-24 19:33:59;;40.7996000;'-73.9703000;;;212/332/646/917;us;ny;2019-03-24 19:33:59;75910707;2535793ee7;;
2;2012-06-29 08:55:59;;2019-03-24 19:33:58;;18.9404000;72.8253000;;;;in;mh;2019-03-24 19:33:58;75909323;dfa7fb4460;;
2;2012-10-29 17:11:35;;2019-03-24 19:33:33;;;;;;;;;2019-03-24 19:33:33;75875535;5d764b5c5e;;
4;2014-08-20 21:36:24;;2019-03-24 19:33:58;;39.2677000;'-84.4059000;;;513;us;oh;2019-03-24 19:33:58;75909059;ffe66730ff;;
5;2016-07-25 19:44:45;;2019-03-24 19:33:27;;43.6068000;'-79.5063000;;;416;ca;on;2019-03-24 19:33:27;75866963;2df8efbf0a;;
5;2012-06-29 08:55:59;;2019-03-24 19:33:58;;48.8553000;2.3146800;;;;fr;idf;2019-03-24 19:33:58;75909699;81b1c745e5;;
5;2016-02-01 15:30:27;;2019-03-24 19:33:56;;;;;;;;;2019-03-24 19:33:56;75907331;6272ac4494;;
3;2013-09-16 15:20:09;;2019-03-24 19:33:43;;43.2127000;'-72.1611000;;;603;us;nh;2019-03-24 19:33:43;75889487;4440655520;;
2;2015-12-07 10:32:58;;2019-03-24 19:33:51;;48.8894000;2.3149400;;;;fr;idf;2019-03-24 19:33:51;75899859;53b129867d;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75869119;6d95feb570;;
4;2018-07-09 12:17:17;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75901727;aa41512d06;;
4;2018-05-15 13:28:52;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75899631;bd00af7faa;;
2;2018-08-15 20:10:39;;2019-03-24 19:33:53;;32.7080000;'-96.7873000;;;214/469/972;us;tx;2019-03-24 19:33:53;75903287;a24d3abf64;;
5;2012-07-09 17:35:52;;2019-03-24 19:33:29;;35.1126000;'-89.9468000;;;901;us;tn;2019-03-24 19:33:29;75869623;753871d8fe;;
5;2012-06-29 08:54:41;;2019-03-24 19:33:34;;48.8664000;2.4000600;;;;fr;idf;2019-03-24 19:33:34;75877395;828de1678b;;
3;2012-06-29 08:55:03;;2019-03-24 19:33:41;;41.7107000;'-88.2003000;;;630/331;us;il;2019-03-24 19:33:41;75886391;82a1d4f43b;;
2;2017-04-18 14:10:38;;2019-03-24 19:33:32;;50.6106000;2.9832200;;;;fr;hdf;2019-03-24 19:33:32;75874247;4661c8680d;;
2;2015-02-09 22:09:59;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75870083;e00bffbef8;;
5;2014-10-24 09:46:29;;2019-03-24 19:33:23;;41.3791000;2.1542700;;;;es;b;2019-03-24 19:33:23;75862543;9cd309a47c;;
5;2018-03-22 06:05:50;;2019-03-24 19:33:48;;37.4171000;'-122.1320000;;;650;us;ca;2019-03-24 19:33:48;75895779;b01897d7cb;;
5;2015-10-22 11:58:52;;2019-03-24 19:33:48;;40.7590000;'-73.9899000;;;212/332/646/917;us;ny;2019-03-24 19:33:48;75896323;237db8ab88;;
2;2014-03-19 22:59:14;;2019-03-24 19:33:51;;;;;;;;;2019-03-24 19:33:51;75900899;2379fff47d;;
5;2016-10-27 15:48:48;;2019-03-24 19:33:30;;51.1283000;0.2609990;;;;uk;ken;2019-03-24 19:33:30;75870603;d3cd5b6ff5;;
5;2019-03-04 02:05:28;;2019-03-24 19:33:59;;34.7731000;'-92.3585000;;;501;us;ar;2019-03-24 19:33:59;75911619;db093c96a5;;
2;2012-06-29 08:56:35;;2019-03-24 19:33:28;;;;;;;;;2019-03-24 19:33:28;75867667;6029423cae;;
2;2012-06-29 08:55:26;;2019-03-24 19:33:48;;;;;;;;;2019-03-24 19:33:48;75895815;a1fa287760;;
5;2014-12-17 07:56:53;;2019-03-24 19:33:27;;;;;;;;;2019-03-24 19:33:27;75867127;7cebd1fac6;;
4;2018-02-12 04:20:33;;2019-03-24 19:33:43;;;;;;;;;2019-03-24 19:33:43;75889851;6975aef6b3;;
2;2013-02-18 20:50:41;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75881643;04f3a101f2;;
5;2017-02-22 13:49:12;;2019-03-24 19:33:32;;53.1642000;'-2.2143300;;;;uk;che;2019-03-24 19:33:32;75873703;c460e2e79f;;
2;2012-06-29 08:55:21;;2019-03-24 19:33:45;;40.7155000;'-73.9884000;;;212/332/646/917;us;ny;2019-03-24 19:33:45;75891831;94e4c348fa;;
5;2012-06-29 08:55:59;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908247;28bcd3511f;;
2;2015-08-25 00:54:12;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75887719;ba2267c309;;
2;2012-09-30 21:52:13;;2019-03-24 19:33:32;;36.7090000;'-4.4316900;;;;es;ma;2019-03-24 19:33:32;75873787;03e7ba7126;;
2;2015-12-04 05:24:10;;2019-03-24 19:33:51;;;;;;;;;2019-03-24 19:33:51;75899719;9faf93a529;;
4;2015-05-11 02:11:51;;2019-03-24 19:33:36;;;;;;;;;2019-03-24 19:33:36;75879059;68a77a0f03;;
2;2015-06-15 11:24:03;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75881671;ce3904f09d;;
5;2018-11-04 14:20:09;;2019-03-24 19:33:56;;42.5051000;'-83.4086000;;;248/947;us;mi;2019-03-24 19:33:56;75906827;f1e278b7d0;;
5;2012-09-26 17:11:31;;2019-03-24 19:33:32;;48.8593000;2.3769500;;;;fr;idf;2019-03-24 19:33:32;75873491;5ae82d0a8c;;
2;2018-03-19 09:06:01;;2019-03-24 19:33:46;;;;;;;;;2019-03-24 19:33:46;75892911;483867f49e;;
5;2012-06-29 08:54:08;;2019-03-24 19:33:25;;45.7446000;4.8213800;;;;fr;ara;2019-03-24 19:33:25;75863823;5bbcd922d7;;
2;2012-09-12 13:25:15;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75872355;b1f5d3c311;;
2;2017-08-02 22:50:29;;2019-03-24 19:33:36;;;;;;;;;2019-03-24 19:33:36;75880143;ed7f77224e;;
2;2015-06-15 20:56:29;;2019-03-24 19:33:38;;33.5761000;'-117.7360000;;;949;us;ca;2019-03-24 19:33:38;75881831;ff7c148a0e;;
5;2017-10-05 06:15:08;;2019-03-24 19:33:38;;'-33.8384000;151.1730000;;;;au;nsw;2019-03-24 19:33:38;75882959;58058df40a;;
5;2016-02-01 12:43:43;;2019-03-24 19:33:55;;40.7452000;'-73.9808000;;;212/332/646/917;us;ny;2019-03-24 19:33:55;75905083;1218af1ae4;;
3;2013-03-25 06:15:50;;2019-03-24 19:33:39;;33.8861000;35.4999000;;;;lb;ba;2019-03-24 19:33:39;75883679;bb3c7a543b;;
2;2012-07-24 11:05:02;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75870315;510a589d82;;
4;2014-05-07 12:17:58;;2019-03-24 19:33:53;;37.7708000;'-122.3960000;;;415/628;us;ca;2019-03-24 19:33:53;75902983;73050f623c;;
2;2016-01-06 22:43:42;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75901875;3ff94a970b;;
2;2015-10-05 15:22:26;;2019-03-24 19:33:45;;;;;;;;;2019-03-24 19:33:45;75892451;38746a0cf9;;
5;2012-06-29 08:56:03;;2019-03-24 19:34:02;;51.4748000;'-0.0468770;;;;uk;lew;2019-03-24 19:34:02;75913011;84d0d20319;;
3;2016-08-22 12:00:35;;2019-03-24 19:33:28;;;;;;;;;2019-03-24 19:33:28;75868495;7b5d76a014;;
5;2012-06-29 08:55:59;;2019-03-24 19:33:59;;48.8608000;2.3423400;;;;fr;idf;2019-03-24 19:33:59;75910655;1f4136875c;;
2;2018-04-11 18:11:39;;2019-03-24 19:33:49;;;;;;;;;2019-03-24 19:33:49;75897899;a7638de2e7;;
4;2012-06-29 08:56:29;;2019-03-24 19:33:24;;;;;;;;;2019-03-24 19:33:24;75863615;3bc3ecfc47;;
2;2017-02-22 10:38:28;;2019-03-24 19:33:32;;;;;;;;;2019-03-24 19:33:32;75873659;557db12e2b;;
5;2012-06-29 08:55:59;;2019-03-24 19:33:58;;38.9006000;'-94.6328000;;;913;us;ks;2019-03-24 19:33:58;75909811;66fb9e0a0c;;
5;2018-03-19 18:20:48;;2019-03-24 19:33:47;;37.2185000;'-121.8570000;;;408/669;us;ca;2019-03-24 19:33:47;75894351;bc31de20ed;;
2;2012-06-29 08:54:41;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75876455;74c947fb51;;
2;2015-09-23 15:35:25;;2019-03-24 19:33:44;;40.7324000;'-73.9895000;;;212/332/646/917;us;ny;2019-09-29 21:38:01;75890951;465b2f4099;;
5;2018-11-15 01:21:10;;2019-03-24 19:33:56;;34.3030000;'-118.4220000;;;747/818;us;ca;2019-03-24 19:33:56;75907287;42c9980f26;;
5;2019-09-19 11:11:11;;2019-09-19 11:11:11;80.28.124.223;41.3800000;2.1681300;;;;es;b;2019-09-19 11:11:11;92819091;0c29a842dc;;
5;2014-01-20 16:26:58;;2019-03-24 19:33:49;;41.1389000;'-73.3480000;;;203/475;us;ct;2019-03-24 19:33:49;75898231;0cd98c2c9d;;
4;2014-07-18 09:22:29;;2019-03-24 19:33:55;;47.6836000;'-122.1220000;;;425/564;us;wa;2019-03-24 19:33:55;75906231;ffeb2c0d0e;;
5;2012-06-29 08:55:39;;2019-03-24 19:33:52;;48.8719000;2.2229200;;;;fr;idf;2019-03-24 19:33:52;75901015;6db372a629;;
2;2012-06-29 08:55:08;;2019-03-24 19:33:43;;'-37.7834000;144.9850000;;;;au;vic;2019-03-24 19:33:43;75889375;d241754105;;
3;2017-10-07 04:30:24;;2019-03-24 19:33:38;;38.6126000;'-121.4460000;;;916/279;us;ca;2019-03-24 19:33:38;75883039;973ca67c12;;
2;2016-01-08 19:26:15;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75902083;7253eb22cf;;
2;2012-06-29 08:54:08;;2019-03-24 19:33:24;;38.7372000;'-9.1389000;;;;pt;11;2019-03-24 19:33:24;75863163;b8d4dff18b;;
5;2016-08-15 17:12:20;;2019-03-24 19:33:28;;55.8770000;'-3.1487300;;;;uk;mln;2019-03-24 19:33:28;75868263;a8b04a7425;;
2;2016-03-28 15:12:01;;2019-03-24 19:34:00;;;;;;;;;2019-03-24 19:34:00;75912507;fed773ec1a;;
5;2012-06-29 08:55:03;;2019-03-24 19:33:40;;39.9347000;'-105.0770000;;;303/720;us;co;2019-03-24 19:33:40;75885595;9a97710664;;
5;2019-04-17 09:31:11;;2019-04-17 09:31:11;217.136.76.189;50.8208000;4.3818400;1;2;;be;bru;2019-04-17 09:31:11;86240863;f3a1e4af71;;
5;2012-06-29 08:54:21;;2019-03-24 19:33:32;;;;;;;;;2019-03-24 19:33:32;75874495;∞E+00;;
2;2013-07-25 23:57:10;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75888011;25fb009b6b;;
5;2014-03-19 12:45:09;;2019-03-24 19:33:51;;55.8770000;'-3.1487300;;;;uk;mln;2019-03-24 19:33:51;75900863;e578ee3e83;;
5;2017-11-03 12:10:34;;2019-03-24 19:33:40;;51.5846000;'-0.2001900;;;;uk;bne;2019-03-24 19:33:40;75885431;43ed9d30dd;;
2;2013-07-25 11:43:20;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75887943;b71b040fb1;;
4;2012-06-29 08:54:47;;2019-03-24 19:33:37;;50.1261000;14.4843000;;;;cz;10;2019-03-24 19:33:37;75880819;0b04f79027;;
3;2014-09-23 09:13:24;;2019-03-24 19:33:59;;;;;;;;;2019-03-24 19:33:59;75911575;c28238c59a;;
4;2016-01-30 23:08:01;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75904851;bb7d350ec5;;
5;2014-08-19 13:06:08;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908871;f1a83d5f23;;
5;2016-09-14 17:49:29;;2019-03-24 19:33:29;;48.8894000;2.3149400;;;;fr;idf;2019-03-24 19:33:29;75869687;8E+13;;
2;2017-08-23 10:48:10;;2019-03-24 19:33:37;;31.3087000;120.6130000;;;;cn;js;2019-03-24 19:33:37;75881207;bf81e7122d;;
2;2016-12-30 15:42:51;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75872975;cb1bef9ffa;;
5;2015-06-17 17:02:15;;2019-03-24 19:33:38;;40.7773000;'-73.9825000;;;212/332/646/917;us;ny;2019-03-24 19:33:38;75882047;5c3d7d3c8f;;
5;2018-06-06 18:26:32;;2019-03-24 19:33:51;;42.3660000;'-71.1035000;;;617/857;us;ma;2019-03-24 19:33:51;75900639;ff16cec6d8;;
4;2019-09-24 23:47:01;;2019-09-24 23:47:01;149.97.149.186;40.6664000;'-73.9855000;;;718/347;us;ny;2019-09-24 23:47:01;92952167;7aaa3108ee;;
4;2019-11-20 18:31:39;;2019-11-20 18:31:39;104.132.117.100;48.8608000;2.3423400;;;;fr;idf;2019-11-20 18:31:39;188713927;cb4048dace;;
4;2015-02-18 04:53:23;;2019-03-24 19:33:30;;34.0079000;'-118.4700000;;;310/424;us;ca;2019-03-24 19:33:30;75871451;63e5f4bfb1;;
5;2016-09-06 04:38:37;;2019-03-24 19:33:29;;37.3203000;'-121.9180000;;;408/669;us;ca;2019-03-24 19:33:29;75869507;7215f4b35b;;
5;2019-10-25 23:43:06;;2019-10-25 23:43:06;129.0.204.75;4.0469000;9.7063000;1;1;;cm;lt;2019-10-25 23:43:06;94344951;0a4d09bda3;;
5;2015-01-11 19:49:50;;2019-03-24 19:33:28;;49.9639000;8.3824300;;;;de;he;2019-03-24 19:33:28;75868223;1c0989baf2;;
5;2017-05-10 13:21:16;;2019-03-24 19:33:33;;51.4167000;'-1.3197500;;;;uk;wbk;2019-03-24 19:33:33;75875635;751844aab3;;
3;2012-06-29 08:54:41;;2019-03-24 19:33:35;;'-35.2820000;149.1240000;;;;au;act;2019-03-24 19:33:35;75878231;eb3e996336;;
2;2012-06-29 08:54:47;;2019-03-24 19:33:38;;;;;;;;;2019-03-24 19:33:38;75882039;8d5b64b2cd;;
2;2012-06-29 08:55:39;;2019-03-24 19:33:52;;52.6532000;'-7.2492200;;;;ie;kk;2019-03-24 19:33:52;75902347;70d214eeff;;
5;2014-11-29 20:00:28;;2019-03-24 19:33:26;;30.4420000;'-97.6273000;;;512/737;us;tx;2019-03-24 19:33:26;75865383;0500bd92e3;;
2;2015-04-26 07:20:21;;2019-03-24 19:33:35;;'-26.1764000;28.1425000;;;;za;gl;2019-03-24 19:33:35;75877907;928bacbde4;;
5;2012-06-29 08:56:03;;2019-03-24 19:34:01;;49.6135000;6.1685400;;;;lu;lu;2019-03-24 19:34:01;75912831;b78f01b5b6;;
2;2012-06-29 08:54:41;;2019-03-24 19:33:35;;;;;;;;;2019-03-24 19:33:35;75878299;df3dbd2f8f;;
5;2014-01-10 22:58:07;;2019-03-24 19:33:49;;40.2551000;'-74.5157000;;;609;us;nj;2019-03-24 19:33:49;75897283;7c52621a07;;
5;2012-06-29 08:54:08;;2019-03-24 19:33:24;;41.6754000;'-91.3467000;;;563;us;ia;2019-03-24 19:33:24;75863275;8c2717db6f;;
